mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.030303,75.236904,10.597051,8.78854107,10.71004742,0.95448946,43.30880605,20.97715038,1091.265898,73.940836,0.95,0.0167,0.0333,0.954489,0.013599,0.031911,0.216477,0.523305,0.260217
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.628228,75.236904,10.597051,8.9561124,10.77862737,0.95611917,43.35476922,21.62197326,1092.57939,72.471636,0.95,0.0167,0.0333,0.956119,0.012562,0.031319,0.224663,0.507182,0.268155
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.226153,75.236904,10.597051,9.1296516,10.85095321,0.95783045,43.40098722,22.31730175,1093.930736,70.91687,0.95,0.0167,0.0333,0.95783,0.011527,0.030643,0.233822,0.489832,0.276346
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.824078,75.236904,10.597051,9.30974235,10.92754697,0.95963477,43.44738888,23.06744497,1095.320755,69.260059,0.95,0.0167,0.0333,0.959635,0.010497,0.029868,0.24413,0.47116,0.28471
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,51.422003,75.236904,10.597051,9.49707088,11.00902639,0.96154562,43.49388624,23.87684672,1096.750178,67.481467,0.95,0.0167,0.0333,0.961546,0.009476,0.028979,0.255807,0.451072,0.293121
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,48.019928,75.236904,10.597051,9.69243954,11.09611618,0.96357868,43.54037158,24.7500144,1098.219561,65.557705,0.95,0.0167,0.0333,0.963579,0.008468,0.027953,0.269133,0.42948,0.301387
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,44.617853,75.236904,10.597051,9.89677568,11.1896544,0.96575187,43.58671456,25.69147771,1099.729184,63.461509,0.95,0.0167,0.0333,0.965752,0.007479,0.026769,0.284472,0.406302,0.309226
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,41.215778,75.236904,10.597051,10.1111304,11.29058875,0.96808523,43.63276039,26.70585915,1101.278893,61.161887,0.95,0.0167,0.0333,0.968085,0.006515,0.0254,0.302305,0.38147,0.316225
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.813704,75.236904,10.597051,10.33665935,11.39995575,0.97060028,43.67832995,27.79821868,1102.867916,58.624879,0.95,0.0167,0.0333,0.9706,0.005583,0.023817,0.323285,0.354918,0.321797
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.411629,75.236904,10.597051,10.5745764,11.51883521,0.97331897,43.72322337,28.97496628,1104.494651,55.815241,0.95,0.0167,0.0333,0.973319,0.00469,0.021991,0.348321,0.326577,0.325102
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.009554,75.236904,10.597051,10.82607267,11.64827451,0.97626199,43.76722836,30.2458433,1106.156472,52.699235,0.95,0.0167,0.0333,0.976262,0.003845,0.019893,0.378724,0.296328,0.324948
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.607479,75.236904,10.597051,11.09220003,11.78918464,0.97944656,43.81013416,31.62781434,1107.849618,49.24852,0.95,0.0167,0.0333,0.979447,0.003055,0.017498,0.41645,0.263935,0.319615
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.205404,75.236904,10.597051,11.3737302,11.94222247,0.98288422,43.85175022,33.15237169,1109.569278,45.444687,0.95,0.0167,0.0333,0.982884,0.002326,0.01479,0.46455,0.228893,0.306557
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.803329,75.236904,10.597051,11.6710132,12.10769001,0.98657919,43.89192706,34.87931861,1111.309973,41.28364,0.95,0.0167,0.0333,0.986579,0.001663,0.011758,0.528042,0.190164,0.281794
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.401254,75.236904,10.597051,11.98386525,12.2855001,0.99052853,43.93057529,36.9243446,1113.066407,36.778986,0.95,0.0167,0.0333,0.990529,0.001067,0.008405,0.615732,0.14564,0.238628
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,13.999179,75.236904,10.597051,12.31151051,12.47530739,0.99472591,43.96767911,39.52026592,1114.835153,31.964476,0.95,0.0167,0.0333,0.994726,0.000538,0.004736,0.744431,0.090985,0.164584
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,dew,10.597104,75.236904,10.597051,12.6524222,12.67705851,0.99917571,44.0032931,43.17288871,1116.618621,26.902349,0.95,0.0167,0.0333,0.999176,7.5e-05,0.000749,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,74.175401,74.175772,10.995743,,0.0,0.95,43.1729586,43.1729586,1083.33534,1083.33534,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,70.850159,74.175772,10.995743,,0.0,0.95,43.1729586,43.1729586,1082.337244,1082.337244,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,67.524916,74.175772,10.995743,8.50390978,10.44987275,0.95297086,43.26378722,20.79963662,1085.832222,75.803679,0.95,0.0167,0.0333,0.952971,0.014624,0.032406,0.218203,0.52817,0.253627
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.199674,74.175772,10.995743,8.66246209,10.51513238,0.95454891,43.3097072,21.40398545,1087.133377,74.411556,0.95,0.0167,0.0333,0.954549,0.013582,0.031869,0.225861,0.513057,0.261082
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.874432,74.175772,10.995743,8.82637426,10.58367483,0.95619919,43.35590386,22.05397855,1088.470801,72.946327,0.95,0.0167,0.0333,0.956199,0.012541,0.03126,0.234373,0.496833,0.268794
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.54919,74.175772,10.995743,8.99613265,10.65593057,0.95793131,43.40231657,22.75346422,1089.845245,71.39431,0.95,0.0167,0.0333,0.957931,0.011503,0.030566,0.243884,0.479411,0.276706
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.223947,74.175772,10.995743,9.17230736,10.73240828,0.95975656,43.44887059,23.50643918,1091.257393,69.739123,0.95,0.0167,0.0333,0.959757,0.010471,0.029773,0.254569,0.460704,0.284726
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.898705,74.175772,10.995743,9.3555648,10.81370572,0.96168811,43.49547433,24.31698504,1092.707804,67.961291,0.95,0.0167,0.0333,0.961688,0.009449,0.028863,0.266651,0.44063,0.292719
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.573463,74.175772,10.995743,9.54667853,10.90051844,0.96374113,43.54201663,25.18920666,1094.196832,66.037934,0.95,0.0167,0.0333,0.963741,0.008442,0.027817,0.280411,0.419109,0.30048
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,bubble,44.248221,74.175772,10.995743,9.74653479,10.99364299,0.96593281,43.58836443,26.12721278,1095.724511,63.94266,0.95,0.0167,0.0333,0.965933,0.007455,0.026613,0.296214,0.396072,0.307714
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.922978,74.175772,10.995743,9.95612747,11.09396992,0.96828212,43.63436142,27.13522308,1097.290411,61.645826,0.95,0.0167,0.0333,0.968282,0.006494,0.025224,0.314538,0.37146,0.314001
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.597736,74.175772,10.995743,10.17653576,11.20246051,0.97080915,43.67982906,28.21796076,1098.893461,59.115413,0.95,0.0167,0.0333,0.970809,0.005566,0.023625,0.336035,0.345218,0.318747
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.272494,74.175772,10.995743,10.40887665,11.32010102,0.97353408,43.72457076,29.3816054,1100.531768,56.318746,0.95,0.0167,0.0333,0.973534,0.004678,0.021788,0.361603,0.317279,0.321118
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,30.947252,74.175772,10.995743,10.65422739,11.44783121,0.97647554,43.76838082,30.6357598,1102.202462,53.225185,0.95,0.0167,0.0333,0.976476,0.003838,0.019687,0.392531,0.287527,0.319942
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.62201,74.175772,10.995743,10.91351874,11.58645067,0.97964871,43.81105813,31.99717527,1103.901643,49.809719,0.95,0.0167,0.0333,0.979649,0.003052,0.017299,0.430727,0.255726,0.313547
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.296767,74.175772,10.995743,11.1874108,11.73651765,0.98306333,43.85242393,33.49654805,1105.624505,46.056992,0.95,0.0167,0.0333,0.983063,0.002328,0.014609,0.479138,0.221382,0.29948
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.971525,74.175772,10.995743,11.47617287,11.89826812,0.98672252,43.89234074,35.191041,1107.365755,41.965056,0.95,0.0167,0.0333,0.986723,0.001667,0.01161,0.542545,0.183499,0.273956
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.646283,74.175772,10.995743,11.77959284,12.07159917,0.99062315,43.93072897,37.18873697,1109.120433,37.54818,0.95,0.0167,0.0333,0.990623,0.001073,0.008304,0.629193,0.140112,0.230695
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,14.321041,74.175772,10.995743,12.09693376,12.25620301,0.99475959,43.96757738,39.70134801,1110.885487,32.838888,0.95,0.0167,0.0333,0.99476,0.000544,0.004696,0.75445,0.087284,0.158267
CO2;Hydrogen;Argon,234.0,300.066167,80.967513,0.0,1.0,envelope,dew,10.995798,74.175772,10.995743,12.42676727,12.45205134,0.99913668,44.00293648,43.17288895,1112.663344,27.896163,0.95,0.0167,0.0333,0.999137,8.1e-05,0.000783,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,73.180157,73.180523,11.405558,,0.0,0.95,43.1729586,43.1729586,1079.106376,1079.106376,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,69.928865,73.180523,11.405558,,0.0,0.95,43.1729586,43.1729586,1078.108139,1078.108139,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,66.677574,73.180523,11.405558,8.37904508,10.25577443,0.95301,43.26440158,21.22423699,1081.653376,76.316043,0.95,0.0167,0.0333,0.95301,0.014612,0.032378,0.227521,0.517974,0.254505
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,63.426282,73.180523,11.405558,8.53414595,10.32098472,0.95460816,43.31058125,21.83391533,1082.978671,74.928295,0.95,0.0167,0.0333,0.954608,0.013565,0.031827,0.235483,0.502753,0.261764
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.17499,73.180523,11.405558,8.69449875,10.38945205,0.95627887,43.35700203,22.4884065,1084.339505,73.466244,0.95,0.0167,0.0333,0.956279,0.01252,0.031201,0.24432,0.486445,0.269234
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.923699,73.180523,11.405558,8.86058004,10.46159743,0.95803162,43.40360001,23.19129578,1085.736518,71.916227,0.95,0.0167,0.0333,0.958032,0.01148,0.030489,0.254179,0.468971,0.276851
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.672407,73.180523,11.405558,9.03294573,10.53791538,0.95987749,43.45029701,23.94627052,1087.170252,70.26199,0.95,0.0167,0.0333,0.959877,0.010446,0.029676,0.265236,0.450251,0.284513
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.421115,73.180523,11.405558,9.21224178,10.61898293,0.96182929,43.49699803,24.75706,1088.641098,68.484357,0.95,0.0167,0.0333,0.961829,0.009424,0.028747,0.277714,0.430213,0.292073
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.169824,73.180523,11.405558,9.39921239,10.7054658,0.96390169,43.54358886,25.62738551,1090.149204,66.561004,0.95,0.0167,0.0333,0.963902,0.008418,0.027681,0.291896,0.408787,0.299317
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,bubble,43.918532,73.180523,11.405558,9.59470246,10.79811888,0.96611111,43.58993413,26.5609639,1091.694368,64.466448,0.95,0.0167,0.0333,0.966111,0.007432,0.026457,0.308145,0.385915,0.30594
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.66724,73.180523,11.405558,9.79964934,10.8977765,0.96847543,43.63587665,27.56165,1093.275896,62.172422,0.95,0.0167,0.0333,0.968475,0.006474,0.02505,0.32694,0.361546,0.311514
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.415948,73.180523,11.405558,10.01505799,11.00532734,0.97101337,43.68123905,28.63387058,1094.892441,59.648832,0.95,0.0167,0.0333,0.971013,0.00555,0.023436,0.348924,0.335633,0.315443
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.164657,73.180523,11.405558,10.24195339,11.12166938,0.97374341,43.72582867,29.78360421,1096.541851,56.865485,0.95,0.0167,0.0333,0.973743,0.004667,0.02159,0.374984,0.308113,0.316902
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,30.913365,73.180523,11.405558,10.4813069,11.24764313,0.97668228,43.76944677,31.02031329,1098.221052,53.794666,0.95,0.0167,0.0333,0.976682,0.003832,0.019486,0.406384,0.278872,0.314743
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.662073,73.180523,11.405558,10.73393931,11.383948,0.97984327,43.81190198,32.36048178,1099.926043,50.414424,0.95,0.0167,0.0333,0.979843,0.003051,0.017106,0.444979,0.247674,0.307347
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.410782,73.180523,11.405558,11.00041208,11.53105613,0.98323459,43.85302693,33.83389911,1101.65206,46.712128,0.95,0.0167,0.0333,0.983235,0.00233,0.014435,0.493605,0.214037,0.292358
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.15949,73.180523,11.405558,11.28092599,11.68914861,0.98685842,43.89269538,35.49497354,1103.394007,42.687668,0.95,0.0167,0.0333,0.986858,0.001672,0.011469,0.556803,0.177013,0.266184
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.908198,73.180523,11.405558,11.57524852,11.85811294,0.99071157,43.93083659,37.44430929,1105.147251,38.355771,0.95,0.0167,0.0333,0.990712,0.001079,0.008209,0.642269,0.134774,0.222957
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,14.656907,73.180523,11.405558,11.88268127,12.03767633,0.99478904,43.96744303,39.87387479,1106.909074,33.74773,0.95,0.0167,0.0333,0.994789,0.000551,0.00466,0.764014,0.083759,0.152226
CO2;Hydrogen;Argon,235.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.405615,73.180523,11.405558,12.20188433,12.22782755,0.99909603,44.00256119,43.1728892,1108.681893,28.919511,0.95,0.0167,0.0333,0.999096,8.6e-05,0.000818,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,72.247871,72.248233,11.826694,,0.0,0.95,43.1729586,43.1729586,1074.855581,1074.855581,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,69.067813,72.248233,11.826694,,0.0,0.95,43.1729586,43.1729586,1073.856602,1073.856602,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.887754,72.248233,11.826694,8.25200768,10.06247724,0.95304903,43.26499816,21.65223593,1077.451734,76.875337,0.95,0.0167,0.0333,0.953049,0.0146,0.032351,0.237075,0.507713,0.255212
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.707695,72.248233,11.826694,8.40374832,10.12760334,0.95466721,43.31142834,22.26662685,1078.800679,75.491179,0.95,0.0167,0.0333,0.954667,0.013549,0.031784,0.245339,0.492401,0.26226
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.527636,72.248233,11.826694,8.56063682,10.1959587,0.9563582,43.3580639,22.92492168,1080.184429,74.031544,0.95,0.0167,0.0333,0.956358,0.012501,0.031141,0.254498,0.476027,0.269474
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.347577,72.248233,11.826694,8.72313948,10.26795421,0.95813134,43.40483774,23.6304427,1081.603503,72.482813,0.95,0.0167,0.0333,0.958131,0.011458,0.030411,0.264699,0.45852,0.276781
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.167518,72.248233,11.826694,8.89179754,10.34406954,0.95999749,43.4516684,24.38657287,1083.058306,70.828889,0.95,0.0167,0.0333,0.959997,0.010423,0.02958,0.276121,0.439809,0.28407
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,49.987459,72.248233,11.826694,9.06723586,10.42486021,0.9619691,43.49845775,25.19670108,1084.549054,69.050936,0.95,0.0167,0.0333,0.961969,0.0094,0.02863,0.288986,0.419829,0.291185
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,46.8074,72.248233,11.826694,9.25016883,10.51096169,0.96406027,43.54508884,26.06418561,1086.075696,67.127226,0.95,0.0167,0.0333,0.96406,0.008395,0.027545,0.303576,0.398522,0.297902
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,bubble,43.627341,72.248233,11.826694,9.44139991,10.60308727,0.96628665,43.59142449,26.99238127,1087.637801,65.033223,0.95,0.0167,0.0333,0.966287,0.007412,0.026301,0.320253,0.375838,0.303909
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.447283,72.248233,11.826694,9.64181079,10.70201617,0.96866507,43.63730722,27.98481476,1089.234423,62.742052,0.95,0.0167,0.0333,0.968665,0.006457,0.024878,0.339494,0.351735,0.308772
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.267224,72.248233,11.826694,9.85233472,10.80856742,0.97121287,43.68256144,29.0456531,1090.863966,60.22552,0.95,0.0167,0.0333,0.971213,0.005537,0.02325,0.361933,0.32617,0.311897
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.087165,72.248233,11.826694,10.07390954,10.92355602,0.97394693,43.72699895,30.1806974,1092.524046,57.455825,0.95,0.0167,0.0333,0.973947,0.004658,0.021395,0.388444,0.299086,0.31247
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,30.907106,72.248233,11.826694,10.30740852,11.0477313,0.97688223,43.77042828,31.39926224,1094.211426,54.408,0.95,0.0167,0.0333,0.976882,0.003827,0.01929,0.420261,0.270368,0.309372
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.727047,72.248233,11.826694,10.5535529,11.18170291,0.98003037,43.81266776,32.71751013,1095.922037,51.062898,0.95,0.0167,0.0333,0.98003,0.003051,0.016919,0.459182,0.239782,0.301036
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.546988,72.248233,11.826694,10.81281725,11.32586811,0.98339819,43.853561,34.16422606,1097.651187,47.410316,0.95,0.0167,0.0333,0.983398,0.002333,0.014268,0.507928,0.206862,0.28521
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.366929,72.248233,11.826694,11.08534449,11.48036271,0.98698712,43.89299228,35.79098484,1099.393985,43.451705,0.95,0.0167,0.0333,0.986987,0.001678,0.011335,0.570798,0.170708,0.258494
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.18687,72.248233,11.826694,11.37088821,11.6450694,0.99079396,43.93089876,37.691098,1101.146111,39.202077,0.95,0.0167,0.0333,0.990794,0.001086,0.00812,0.654955,0.129626,0.215419
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,15.006812,72.248233,11.826694,11.66878747,11.81974743,0.99481433,43.96727591,40.03815669,1102.905147,34.691509,0.95,0.0167,0.0333,0.994814,0.000558,0.004628,0.773139,0.080405,0.146456
CO2;Hydrogen;Argon,236.0,300.066167,80.967513,0.0,1.0,envelope,dew,11.826753,72.248233,11.826694,11.977782,12.00439591,0.9990537,44.00216629,43.17288946,1104.673478,29.973167,0.95,0.0167,0.0333,0.999054,9.2e-05,0.000854,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,71.37584,71.376197,12.25935,,0.0,0.95,43.1729586,43.1729586,1070.581766,1070.581766,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,68.264449,71.376197,12.25935,,0.0,0.95,43.1729586,43.1729586,1069.581444,1069.581444,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.153058,71.376197,12.25935,8.12294856,9.86998015,0.95308795,43.26557703,22.08332779,1073.226159,77.48174,0.95,0.0167,0.0333,0.953088,0.014589,0.032323,0.24686,0.497396,0.255744
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.041667,71.376197,12.25935,8.27141608,9.93498802,0.95472604,43.31224854,22.70179067,1074.598292,76.100412,0.95,0.0167,0.0333,0.954726,0.013534,0.03174,0.255423,0.482009,0.262568
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.930276,71.376197,12.25935,8.42493082,10.00319531,0.95643714,43.35908954,23.36317392,1076.004484,74.642459,0.95,0.0167,0.0333,0.956437,0.012482,0.031081,0.2649,0.465587,0.269512
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.818885,71.376197,12.25935,8.58394844,10.07500219,0.95823043,43.40602987,24.07053849,1077.445136,73.094328,0.95,0.0167,0.0333,0.95823,0.011437,0.030333,0.275438,0.448068,0.276495
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.707494,71.376197,12.25935,8.74899491,10.1508728,0.96011651,43.45298495,24.82696985,1078.920509,71.440116,0.95,0.0167,0.0333,0.960117,0.010401,0.029483,0.287214,0.429387,0.283399
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,49.596103,71.376197,12.25935,8.92067351,10.2313406,0.96210745,43.49985377,25.63553033,1080.430649,69.66136,0.95,0.0167,0.0333,0.962107,0.009378,0.028514,0.300454,0.409488,0.290058
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,46.484712,71.376197,12.25935,9.09966838,10.31701042,0.96421678,43.54651705,26.49923728,1081.975309,67.736969,0.95,0.0167,0.0333,0.964217,0.008374,0.027409,0.315436,0.388323,0.296241
CO2;Hydrogen;Argon,237.0,300.066167,80.967513,0.0,1.0,envelope,bubble,43.373321,71.376197,12.25935,9.28674166,10.40855425,0.96645935,43.59283629,27.42111353,1083.553835,65.643387,0.95,0.0167,0.0333,0.966459,0.007393,0.026147,0.332522,0.365849,0.301629
